player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
411,25-26-prem-brighton-hove-albion-vs-manchester-city,18,0,0,1,0.02,0.0,0,1,0,0,16,8,0.0,0.0,0,0,0.0,0,0.0,0,0,1,0,1,1,0,4,1,3,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,25-26-prem-wolverhampton-wanderers-vs-everton,2,0,0,0,0.0,0.0,0,0,0,0,2,0,0.0,0.0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,25-26-prem-leeds-united-vs-newcastle-united,90,0,0,3,0.18,0.02,0,0,0,3,44,20,0.0,3.0,4,1,0.0,1,0.0,0,1,2,0,1,1,0,5,3,3,0.0,2,0.0,1,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,25-26-prem-brighton-hove-albion-vs-manchester-city,60,0,0,0,0.0,0.0,0,0,0,0,25,14,0.0,0.0,4,0,0.0,3,0.0,0,0,3,0,0,0,1,1,2,0,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,25-26-prem-brighton-hove-albion-vs-manchester-city,29,0,0,1,0.07,0.06,1,0,0,2,11,5,0.0,1.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,2,1,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.07,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,25-26-prem-brighton-hove-albion-vs-manchester-city,72,0,0,0,0.0,0.03,0,0,0,1,59,44,0.0,0.0,3,0,0.0,0,0.0,0,1,1,0,1,0,0,2,5,2,0.0,0,0.0,1,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,25-26-prem-chelsea-vs-fulham,90,1,1,1,0.79,0.24,1,0,0,5,69,40,0.0,3.0,11,1,0.0,1,0.0,0,2,3,0,1,1,1,3,6,2,0.0,1,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.79,0,0,90,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,25-26-prem-chelsea-vs-fulham,90,1,0,3,0.66,0.02,2,0,0,5,53,23,0.0,1.0,2,0,0.0,1,0.0,0,0,6,1,2,1,0,7,10,5,0.0,2,0.0,4,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,1.03,1,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,25-26-prem-chelsea-vs-fulham,90,0,0,0,0.0,0.0,0,0,0,0,59,28,0.0,0.0,7,0,0.0,6,0.0,0,0,13,0,0,0,0,1,0,1,0.0,0,0.0,0,0,4,2,3.19,1.19,2,28,6,0.0,1,0,0,0,0.0,0.0,0.0,1,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,25-26-prem-chelsea-vs-fulham,90,0,0,3,0.12,0.21,0,1,0,2,81,52,0.0,0.0,5,1,0.0,2,0.0,0,4,2,1,1,0,0,12,3,9,0.0,3,0.0,3,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,5,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,25-26-prem-chelsea-vs-fulham,90,0,0,1,0.06,0.03,0,0,0,1,70,45,0.0,0.0,14,0,0.0,0,0.0,0,5,11,1,2,1,0,6,3,6,0.0,0,0.0,2,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,4,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,25-26-prem-chelsea-vs-fulham,90,0,0,0,0.0,0.05,0,0,0,2,78,50,0.0,1.0,9,0,0.0,0,0.0,0,2,7,0,1,1,0,4,2,4,0.0,0,0.0,2,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,25-26-prem-chelsea-vs-fulham,90,0,0,0,0.0,0.03,0,0,0,0,90,63,0.0,2.0,13,0,0.0,5,0.0,0,1,3,0,5,5,1,6,4,5,0.0,1,0.0,2,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,25-26-prem-chelsea-vs-fulham,90,0,0,0,0.0,0.01,0,0,0,1,95,74,0.0,0.0,3,0,0.0,4,0.0,0,3,3,0,6,6,0,11,6,2,0.0,9,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,25-26-prem-chelsea-vs-fulham,90,0,0,0,0.0,0.0,0,0,0,0,35,19,0.0,0.0,5,0,0.0,2,0.0,0,0,6,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0.1,0.1,1,19,2,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,25-26-prem-chelsea-vs-fulham,81,0,0,0,0.0,0.17,0,2,0,0,49,24,0.0,2.0,0,2,0.0,0,0.0,0,1,2,0,1,1,0,3,4,2,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,25-26-prem-chelsea-vs-fulham,90,0,0,2,0.21,0.02,1,0,0,2,67,45,0.0,1.0,6,0,0.0,6,0.0,0,0,4,0,7,3,1,4,3,3,0.0,1,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,25-26-prem-chelsea-vs-fulham,90,0,0,1,0.07,0.01,0,0,0,1,57,24,0.0,0.0,3,0,0.0,1,0.0,0,0,2,1,6,2,0,7,1,6,0.0,1,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,4,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,25-26-prem-chelsea-vs-fulham,90,0,0,0,0.0,0.11,0,0,0,1,37,19,0.0,3.0,5,3,0.0,1,0.0,0,0,3,2,0,0,1,6,8,5,0.0,1,0.0,0,5,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,5,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,25-26-prem-chelsea-vs-fulham,90,0,0,1,0.41,0.01,1,0,1,2,49,33,0.0,0.0,7,0,0.0,0,0.0,0,1,7,1,0,0,1,3,6,2,0.0,1,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,25-26-prem-chelsea-vs-fulham,68,0,0,1,0.36,0.06,1,4,0,7,39,19,0.0,1.0,1,0,0.0,1,0.0,0,0,2,0,1,0,1,4,10,4,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.68,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,25-26-prem-chelsea-vs-fulham,90,0,0,0,0.0,0.01,0,2,0,0,68,55,0.0,0.0,2,0,0.0,1,0.0,0,0,4,0,2,2,4,7,5,5,0.0,2,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,25-26-prem-chelsea-vs-fulham,22,0,0,1,0.03,0.0,0,0,0,1,6,2,0.0,0.0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,1,1,1,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,25-26-prem-chelsea-vs-fulham,67,0,0,1,0.21,0.01,1,1,1,1,17,6,0.0,0.0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,2,3,2,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.66,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,25-26-prem-chelsea-vs-fulham,67,0,0,0,0.0,0.0,0,0,0,1,48,20,0.0,0.0,4,0,0.0,0,0.0,0,1,1,1,3,0,0,4,4,4,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,4,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,25-26-prem-chelsea-vs-fulham,30,0,0,1,0.03,0.01,0,0,0,2,12,6,0.0,0.0,1,0,0.0,2,0.0,0,0,0,0,0,0,0,3,3,3,0.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,25-26-prem-chelsea-vs-fulham,31,0,0,2,0.11,0.0,0,0,0,2,18,6,0.0,0.0,2,0,0.0,0,0.0,0,0,0,0,1,0,0,2,6,1,0.0,1,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,25-26-prem-brighton-hove-albion-vs-manchester-city,90,0,0,0,0.0,0.0,0,1,0,0,53,32,0.0,0.0,5,0,0.0,7,0.0,0,0,13,0,1,0,0,2,0,1,0.0,1,0.0,0,0,5,2,3.07,1.07,1,32,7,0.0,1,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,25-26-prem-brighton-hove-albion-vs-manchester-city,90,0,1,2,0.08,0.04,1,1,0,1,41,18,0.0,3.0,2,0,0.0,0,0.0,0,2,2,0,1,0,3,3,11,3,0.0,0,0.0,0,6,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.17,2,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,25-26-prem-chelsea-vs-fulham,14,0,0,1,0.09,0.0,0,0,0,1,3,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,25-26-prem-nottingham-forest-vs-west-ham-united,90,0,0,1,0.03,0.02,0,1,0,5,93,50,0.0,0.0,11,0,0.0,2,0.0,0,2,5,0,0,0,2,8,5,5,0.0,3,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,90,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,25-26-prem-nottingham-forest-vs-west-ham-united,15,0,0,0,0.0,0.0,0,0,0,0,14,10,0.0,0.0,1,0,0.0,0,0.0,0,0,1,0,0,0,0,2,1,2,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,25-26-prem-nottingham-forest-vs-west-ham-united,90,0,0,2,0.15,0.08,1,0,0,5,76,48,0.0,0.0,9,0,0.0,0,0.0,0,0,5,0,0,0,0,4,5,2,0.0,2,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.13,1,0,90,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,25-26-prem-nottingham-forest-vs-west-ham-united,73,0,0,3,0.41,0.0,1,0,1,3,15,7,0.0,0.0,2,0,0.0,0,0.0,0,0,1,0,0,0,0,2,1,1,0.0,1,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.12,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,25-26-prem-aston-villa-vs-crystal-palace,86,0,0,0,0.0,0.17,0,1,0,1,49,32,0.0,0.0,6,0,0.0,1,0.0,0,1,4,0,0,0,2,7,4,7,0.0,0,0.0,3,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,25-26-prem-aston-villa-vs-crystal-palace,85,1,0,1,0.79,0.33,1,1,0,3,24,7,0.0,0.0,2,0,0.0,0,0.0,0,0,2,0,3,2,1,2,4,2,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.76,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,25-26-prem-manchester-united-vs-burnley,90,1,0,4,0.92,0.25,1,0,0,3,108,70,0.0,6.0,14,3,0.0,8,0.0,0,0,10,0,4,1,2,7,9,5,0.0,2,0.0,2,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.76,3,0,90,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,25-26-prem-manchester-united-vs-burnley,90,1,0,3,0.66,0.66,2,0,0,9,52,25,0.0,5.0,3,5,0.0,2,0.0,0,0,1,0,0,0,0,2,5,2,0.0,0,0.0,2,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.85,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,25-26-prem-manchester-united-vs-burnley,90,0,0,3,0.63,0.06,1,1,1,7,63,31,0.0,2.0,3,0,0.0,1,0.0,0,0,7,0,2,2,1,4,3,4,0.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.19,1,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,25-26-prem-manchester-united-vs-burnley,90,0,1,0,0.0,0.46,0,3,0,3,74,30,0.0,2.0,2,2,0.0,0,0.0,0,2,3,0,2,1,0,8,5,6,0.0,2,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,25-26-prem-manchester-united-vs-burnley,82,0,1,1,0.03,0.32,0,0,0,3,40,19,0.0,2.0,0,1,0.0,0,0.0,0,2,2,0,2,2,0,2,6,1,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,25-26-prem-manchester-united-vs-burnley,45,0,0,1,0.06,0.1,0,1,0,1,26,14,0.0,1.0,5,0,0.0,3,0.0,0,0,5,0,0,0,0,4,1,3,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,25-26-prem-manchester-united-vs-burnley,72,0,0,1,0.13,0.02,0,0,0,1,60,44,0.0,0.0,3,0,0.0,3,0.0,0,1,3,0,1,1,0,5,6,2,0.0,3,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,25-26-prem-manchester-united-vs-burnley,90,1,0,1,0.51,0.0,1,0,0,5,38,11,0.0,0.0,2,0,0.0,0,0.0,0,0,4,1,0,0,0,5,7,1,0.0,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.82,1,0,90,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,25-26-prem-manchester-united-vs-burnley,90,0,0,0,0.0,0.0,0,0,0,0,46,14,0.0,0.0,6,0,0.0,9,0.0,0,0,7,0,2,0,0,1,0,0,0.0,1,0.0,0,0,5,3,2.18,0.18,1,14,9,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,25-26-prem-manchester-united-vs-burnley,90,1,0,1,0.38,0.01,1,1,0,2,34,9,0.0,0.0,3,0,0.0,1,0.0,0,1,2,2,1,1,0,2,4,2,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.55,0,0,90,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,25-26-prem-manchester-united-vs-burnley,85,0,0,1,0.09,0.02,0,0,0,1,43,27,0.0,0.0,2,1,0.0,1,0.0,0,0,1,0,2,0,0,4,2,2,0.0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,25-26-prem-manchester-united-vs-burnley,83,0,0,0,0.0,0.0,0,0,0,1,55,35,0.0,0.0,2,0,0.0,1,0.0,0,1,6,0,9,7,1,5,2,2,0.0,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,25-26-prem-manchester-united-vs-burnley,90,0,0,0,0.0,0.02,0,0,0,0,74,55,0.0,0.0,8,0,0.0,3,0.0,0,0,2,0,1,1,0,6,6,3,0.0,3,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,25-26-prem-manchester-united-vs-burnley,31,0,0,1,0.03,0.15,1,0,0,1,11,7,0.0,1.0,1,1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.03,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,25-26-prem-manchester-united-vs-burnley,14,0,0,0,0.0,0.0,0,0,0,1,10,2,0.0,0.0,3,0,0.0,0,0.0,0,1,2,0,1,1,0,1,0,0,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,25-26-prem-aston-villa-vs-crystal-palace,90,0,0,0,0.0,0.0,0,0,0,0,51,28,0.0,0.0,3,0,0.0,0,0.0,0,0,1,1,8,7,0,6,1,4,0.0,2,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,4,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,25-26-prem-manchester-united-vs-burnley,76,0,0,0,0.0,0.0,0,2,0,1,44,22,0.0,0.0,4,0,0.0,2,0.0,0,0,4,0,2,0,0,9,6,8,0.0,1,0.0,2,4,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,4,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,25-26-prem-manchester-united-vs-burnley,59,0,0,7,0.67,0.03,1,0,1,9,47,22,0.0,1.0,3,0,0.0,0,0.0,0,0,1,2,0,0,0,2,4,0,0.0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.34,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,25-26-prem-manchester-united-vs-burnley,90,0,0,1,0.1,0.0,0,0,0,1,63,45,0.0,0.0,3,0,0.0,2,0.0,0,0,4,0,4,2,0,5,5,0,0.0,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,25-26-prem-manchester-united-vs-burnley,90,0,0,1,0.09,0.0,0,0,0,2,34,11,0.0,0.0,1,0,0.0,1,0.0,0,1,3,1,5,4,1,3,2,2,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,25-26-prem-manchester-united-vs-burnley,45,0,0,2,0.07,0.09,0,0,0,0,30,18,0.0,1.0,3,1,0.0,2,0.0,0,0,4,0,0,0,0,1,4,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,25-26-prem-manchester-united-vs-burnley,90,0,0,0,0.0,0.01,0,0,0,0,35,20,0.0,0.0,9,0,0.0,7,0.0,0,0,12,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1,2,1.66,-0.34,0,20,7,0.0,1,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,25-26-prem-manchester-united-vs-burnley,90,0,0,0,0.0,0.1,0,0,0,0,65,32,0.0,0.0,9,0,0.0,4,0.0,0,0,3,0,4,3,1,4,5,3,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,90,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,25-26-prem-manchester-united-vs-burnley,25,0,0,1,0.13,0.0,1,0,0,1,14,5,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,3,3,1,0.0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.28,1,0,90,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,25-26-prem-manchester-united-vs-burnley,65,0,0,1,0.11,0.0,0,0,0,1,32,13,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,1,1,0,5,6,5,0.0,0,0.0,3,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,25-26-prem-manchester-united-vs-burnley,90,0,0,0,0.0,0.0,0,0,0,1,31,16,0.0,0.0,1,0,0.0,3,0.0,0,1,1,1,5,3,0,3,5,2,0.0,1,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,25-26-prem-manchester-united-vs-burnley,18,0,0,2,0.27,0.0,0,0,0,2,8,3,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,3,0,0.0,1,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,25-26-prem-manchester-united-vs-burnley,90,0,0,0,0.0,0.05,0,0,0,0,66,35,0.0,0.0,15,0,0.0,3,0.0,0,0,5,1,6,4,1,6,3,3,0.0,3,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,25-26-prem-manchester-united-vs-burnley,7,0,0,0,0.0,0.0,0,0,0,0,5,1,0.0,0.0,0,0,0.0,0,0.0,0,1,1,0,1,1,0,2,0,0,0.0,2,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,25-26-prem-manchester-united-vs-burnley,5,0,0,0,0.0,0.0,0,0,0,0,12,7,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,1,1,0,1,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,25-26-prem-manchester-united-vs-burnley,8,0,0,0,0.0,0.0,0,0,0,0,5,0,0.0,0.0,1,0,0.0,0,0.0,0,1,0,0,0,0,1,2,1,1,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,25-26-prem-sunderland-vs-brentford,90,1,0,1,0.12,0.1,1,2,0,2,26,10,0.0,1.0,2,1,0.0,0,0.0,0,0,0,0,5,4,1,10,14,2,0.0,8,0.0,0,4,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.74,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,25-26-prem-sunderland-vs-brentford,87,0,0,3,0.25,0.02,0,1,0,4,37,24,0.0,0.0,3,0,0.0,0,0.0,0,1,1,0,0,0,1,3,1,2,0.0,1,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,25-26-prem-sunderland-vs-brentford,90,0,0,1,0.05,0.01,0,1,0,2,73,47,0.0,0.0,9,0,0.0,3,0.0,0,2,4,0,7,1,0,5,4,3,0.0,2,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,25-26-prem-sunderland-vs-brentford,90,0,0,0,0.0,0.0,0,0,0,1,57,37,0.0,0.0,3,0,0.0,3,0.0,0,1,5,1,8,6,0,6,4,3,0.0,3,0.0,2,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
